InventoryID,Glottocode,ISO6393,LanguageName,SpecificDialect,GlyphID,Phoneme,Allophones,Marginal,SegmentClass,Source,tone,stress,syllabic,short,long,consonantal,sonorant,continuant,delayedRelease,approximant,tap,trill,nasal,lateral,labial,round,labiodental,coronal,anterior,distributed,strident,dorsal,high,low,front,back,tense,retractedTongueRoot,advancedTongueRoot,periodicGlottalSource,epilaryngealSource,spreadGlottis,constrictedGlottis,fortis,lenis,raisedLarynxEjective,loweredLarynxImplosive,click
1002,seim1238,ssg,Seimat,,0254+0303,ɔ̃,ɔ̃,False,vowel,ph,0,-,+,-,-,-,+,+,0,+,-,-,+,-,+,+,-,-,0,0,0,+,-,-,-,+,-,-,-,+,-,-,-,0,0,-,-,0
1002,seim1238,ssg,Seimat,,025B,ɛ,ɛ,False,vowel,ph,0,-,+,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,-,-,+,-,-,-,-,+,-,-,-,0,0,-,-,0
1002,seim1238,ssg,Seimat,,025B+0303,ɛ̃,ɛ̃,False,vowel,ph,0,-,+,-,-,-,+,+,0,+,-,-,+,-,-,0,0,-,0,0,0,+,-,-,+,-,-,-,-,+,-,-,-,0,0,-,-,0
1003,seme1247,sza,Semelai,,0062,b,b,False,consonant,ph,0,-,-,-,-,+,-,-,-,-,-,-,-,-,+,-,-,-,0,0,0,-,0,0,0,0,0,-,-,+,-,-,-,-,-,-,-,-
1003,seme1247,sza,Semelai,,0063,c,c c̚ cç,False,consonant,ph,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,+,-,+,-,+,+,-,+,-,0,-,-,-,-,-,-,-,-,-,-,-
1003,seme1247,sza,Semelai,,0063+02B0,cʰ,cʰ,False,consonant,ph,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,+,-,+,-,+,+,-,+,-,0,-,-,-,-,+,-,-,-,-,-,-
1003,seme1247,sza,Semelai,,0064,d,d,False,consonant,ph,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,+,+,-,-,-,0,0,0,0,0,-,-,+,-,-,-,-,-,-,-,-
1003,seme1247,sza,Semelai,,0068,h,h,False,consonant,ph,0,-,-,-,-,-,-,+,+,-,-,-,-,-,-,0,0,-,0,0,0,-,0,0,0,0,0,-,-,-,-,+,-,-,-,-,-,-
1003,seme1247,sza,Semelai,,006A,j,j ɣ,False,consonant,ph,0,-,-,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,+,-,+,-,+,-,-,+,-,-,-,-,-,-,-,-
1003,seme1247,sza,Semelai,,006B,k,k k̚,False,consonant,ph,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,-,0,0,0,+,+,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-
1003,seme1247,sza,Semelai,,006B+02B0,kʰ,kʰ,False,consonant,ph,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,-,0,0,0,+,+,-,-,-,0,-,-,-,-,+,-,-,-,-,-,-
1003,seme1247,sza,Semelai,,006C,l,l,False,consonant,ph,0,-,-,-,-,+,+,+,0,+,-,-,-,+,-,0,0,+,+,-,-,-,0,0,0,0,0,-,-,+,-,-,-,-,-,-,-,-
1003,seme1247,sza,Semelai,,006D,m,m bm,False,consonant,ph,0,-,-,-,-,+,+,-,0,-,-,-,+,-,+,-,-,-,0,0,0,-,0,0,0,0,0,-,-,+,-,-,-,-,-,-,-,-
1003,seme1247,sza,Semelai,,006D+0325,m̥,m̥,False,consonant,ph,0,-,-,-,-,+,+,-,0,-,-,-,+,-,+,-,-,-,0,0,0,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-
1003,seme1247,sza,Semelai,,006E,n,n dn,False,consonant,ph,0,-,-,-,-,+,+,-,0,-,-,-,+,-,-,0,0,+,+,-,-,-,0,0,0,0,0,-,-,+,-,-,-,-,-,-,-,-
1003,seme1247,sza,Semelai,,006E+0325,n̥,n̥,False,consonant,ph,0,-,-,-,-,+,+,-,0,-,-,-,+,-,-,0,0,+,+,-,-,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-
1003,seme1247,sza,Semelai,,0070,p,p p̚,False,consonant,ph,0,-,-,-,-,+,-,-,-,-,-,-,-,-,+,-,-,-,0,0,0,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-
1003,seme1247,sza,Semelai,,0070+02B0,pʰ,pʰ,False,consonant,ph,0,-,-,-,-,+,-,-,-,-,-,-,-,-,+,-,-,-,0,0,0,-,0,0,0,0,0,-,-,-,-,+,-,-,-,-,-,-
1003,seme1247,sza,Semelai,,0072,r,r ɾ dr,False,consonant,ph,0,-,-,-,-,+,+,+,0,+,-,+,-,-,-,0,0,+,+,-,-,-,0,0,0,0,0,-,-,+,-,-,-,-,-,-,-,-
1003,seme1247,sza,Semelai,,0073,s,s,False,consonant,ph,0,-,-,-,-,+,-,+,+,-,-,-,-,-,-,0,0,+,+,-,+,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-
1003,seme1247,sza,Semelai,,0074,t,t t̚,False,consonant,ph,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,+,+,-,-,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-
1003,seme1247,sza,Semelai,,0074+02B0,tʰ,tʰ,False,consonant,ph,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,+,+,-,-,-,0,0,0,0,0,-,-,-,-,+,-,-,-,-,-,-
1003,seme1247,sza,Semelai,,0077,w,w,False,consonant,ph,0,-,-,-,-,-,+,+,0,+,-,-,-,-,+,+,-,-,0,0,0,+,+,-,-,+,+,-,-,+,-,-,-,-,-,-,-,-
1003,seme1247,sza,Semelai,,007A,z,z,True,consonant,ph,0,-,-,-,-,+,-,+,+,-,-,-,-,-,-,0,0,+,+,-,+,-,0,0,0,0,0,-,-,+,-,-,-,-,-,-,-,-
1003,seme1247,sza,Semelai,,014B,ŋ,ŋ ɡŋ,False,consonant,ph,0,-,-,-,-,+,+,-,0,-,-,-,+,-,-,0,0,-,0,0,0,+,+,-,-,-,0,-,-,+,-,-,-,-,-,-,-,-
1003,seme1247,sza,Semelai,,014B+0325,ŋ̥,ŋ̥,False,consonant,ph,0,-,-,-,-,+,+,-,0,-,-,-,+,-,-,0,0,-,0,0,0,+,+,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-
1003,seme1247,sza,Semelai,,025F,ɟ,ɟ ɟʝ,False,consonant,ph,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,+,-,+,-,+,+,-,+,-,0,-,-,+,-,-,-,-,-,-,-,-
1003,seme1247,sza,Semelai,,0261,ɡ,ɡ,False,consonant,ph,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,-,0,0,0,+,+,-,-,-,0,-,-,+,-,-,-,-,-,-,-,-
1003,seme1247,sza,Semelai,,0272,ɲ,ɲ ɟɲ,False,consonant,ph,0,-,-,-,-,+,+,-,0,-,-,-,+,-,-,0,0,+,-,+,-,+,+,-,+,-,0,-,-,+,-,-,-,-,-,-,-,-
1003,seme1247,sza,Semelai,,0294,ʔ,ʔ,False,consonant,ph,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,-,0,0,0,-,0,0,0,0,0,-,-,-,-,-,+,-,-,-,-,-
1003,seme1247,sza,Semelai,,02C0+006A,ˀj,ˀj,False,consonant,ph,0,-,-,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,+,-,+,-,+,-,-,+,-,-,"+,-",-,-,-,-,-
1003,seme1247,sza,Semelai,,02C0+006C,ˀl,ˀl,False,consonant,ph,0,-,-,-,-,+,+,+,0,+,-,-,-,+,-,0,0,+,+,-,-,-,0,0,0,0,0,-,-,+,-,-,"+,-",-,-,-,-,-
1003,seme1247,sza,Semelai,,02C0+006D,ˀm,ˀm,False,consonant,ph,0,-,-,-,-,+,+,-,0,-,-,-,+,-,+,-,-,-,0,0,0,-,0,0,0,0,0,-,-,+,-,-,"+,-",-,-,-,-,-
1003,seme1247,sza,Semelai,,02C0+006E,ˀn,ˀn,False,consonant,ph,0,-,-,-,-,+,+,-,0,-,-,-,+,-,-,0,0,+,+,-,-,-,0,0,0,0,0,-,-,+,-,-,"+,-",-,-,-,-,-
1003,seme1247,sza,Semelai,,02C0+0072,ˀr,ˀr,False,consonant,ph,0,-,-,-,-,+,+,+,0,+,-,+,-,-,-,0,0,+,+,-,-,-,0,0,0,0,0,-,-,+,-,-,"+,-",-,-,-,-,-
1003,seme1247,sza,Semelai,,02C0+0272,ˀɲ,ˀɲ,False,consonant,ph,0,-,-,-,-,+,+,-,0,-,-,-,+,-,-,0,0,+,-,+,-,+,+,-,+,-,0,-,-,+,-,-,"+,-",-,-,-,-,-
1003,seme1247,sza,Semelai,,0061,a,a ã,False,vowel,ph,0,-,+,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,-,+,-,-,0,-,-,+,-,-,-,0,0,-,-,0
1003,seme1247,sza,Semelai,,0061+0303,ã,ã,False,vowel,ph,0,-,+,-,-,-,+,+,0,+,-,-,+,-,-,0,0,-,0,0,0,+,-,+,-,-,0,-,-,+,-,-,-,0,0,-,-,0
1003,seme1247,sza,Semelai,,0065,e,e ẽ,False,vowel,ph,0,-,+,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,-,-,+,-,+,-,-,+,-,-,-,0,0,-,-,0
1003,seme1247,sza,Semelai,,0065+0303,ẽ,ẽ,False,vowel,ph,0,-,+,-,-,-,+,+,0,+,-,-,+,-,-,0,0,-,0,0,0,+,-,-,+,-,+,-,-,+,-,-,-,0,0,-,-,0
1003,seme1247,sza,Semelai,,0069,i,i ɪ ĩ,False,vowel,ph,0,-,+,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,+,-,+,-,+,-,-,+,-,-,-,0,0,-,-,0
1003,seme1247,sza,Semelai,,0069+0303,ĩ,ĩ,False,vowel,ph,0,-,+,-,-,-,+,+,0,+,-,-,+,-,-,0,0,-,0,0,0,+,+,-,+,-,+,-,-,+,-,-,-,0,0,-,-,0
1003,seme1247,sza,Semelai,,006F,o,o õ,False,vowel,ph,0,-,+,-,-,-,+,+,0,+,-,-,-,-,+,+,-,-,0,0,0,+,-,-,-,+,+,-,-,+,-,-,-,0,0,-,-,0
1003,seme1247,sza,Semelai,,006F+0303,õ,õ,False,vowel,ph,0,-,+,-,-,-,+,+,0,+,-,-,+,-,+,+,-,-,0,0,0,+,-,-,-,+,+,-,-,+,-,-,-,0,0,-,-,0
1003,seme1247,sza,Semelai,,0075,u,u ũ,False,vowel,ph,0,-,+,-,-,-,+,+,0,+,-,-,-,-,+,+,-,-,0,0,0,+,+,-,-,+,+,-,-,+,-,-,-,0,0,-,-,0
1003,seme1247,sza,Semelai,,0075+0303,ũ,ũ,False,vowel,ph,0,-,+,-,-,-,+,+,0,+,-,-,+,-,+,+,-,-,0,0,0,+,+,-,-,+,+,-,-,+,-,-,-,0,0,-,-,0
1003,seme1247,sza,Semelai,,0252,ɒ,ɒ ɒ̃,False,vowel,ph,0,-,+,-,-,-,+,+,0,+,-,-,-,-,+,+,-,-,0,0,0,+,-,+,-,+,0,-,-,+,-,-,-,0,0,-,-,0
1003,seme1247,sza,Semelai,,0254,ɔ,ɔ ɔ̃,False,vowel,ph,0,-,+,-,-,-,+,+,0,+,-,-,-,-,+,+,-,-,0,0,0,+,-,-,-,+,-,-,-,+,-,-,-,0,0,-,-,0
1003,seme1247,sza,Semelai,,0254+0303,ɔ̃,ɔ̃,False,vowel,ph,0,-,+,-,-,-,+,+,0,+,-,-,+,-,+,+,-,-,0,0,0,+,-,-,-,+,-,-,-,+,-,-,-,0,0,-,-,0
1003,seme1247,sza,Semelai,,0259,ə,ə ə̃,False,vowel,ph,0,-,+,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,-,-,-,-,-,-,-,+,-,-,-,0,0,-,-,0
1003,seme1247,sza,Semelai,,0259+0303,ə̃,ə̃,False,vowel,ph,0,-,+,-,-,-,+,+,0,+,-,-,+,-,-,0,0,-,0,0,0,+,-,-,-,-,-,-,-,+,-,-,-,0,0,-,-,0
1003,seme1247,sza,Semelai,,025B,ɛ,ɛ ɛ̃,False,vowel,ph,0,-,+,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,-,-,+,-,-,-,-,+,-,-,-,0,0,-,-,0
1003,seme1247,sza,Semelai,,025B+0303,ɛ̃,ɛ̃,False,vowel,ph,0,-,+,-,-,-,+,+,0,+,-,-,+,-,-,0,0,-,0,0,0,+,-,-,+,-,-,-,-,+,-,-,-,0,0,-,-,0
1003,seme1247,sza,Semelai,,0289,ʉ,ʉ ʉ̃,False,vowel,ph,0,-,+,-,-,-,+,+,0,+,-,-,-,-,+,+,-,-,0,0,0,+,+,-,-,-,+,-,-,+,-,-,-,0,0,-,-,0
1004,serr1255,ser,Serrano,,0062,b,b,True,consonant,ph,0,-,-,-,-,+,-,-,-,-,-,-,-,-,+,-,-,-,0,0,0,-,0,0,0,0,0,-,-,+,-,-,-,-,-,-,-,-
1004,serr1255,ser,Serrano,,0064,d,d,True,consonant,ph,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,+,+,-,-,-,0,0,0,0,0,-,-,+,-,-,-,-,-,-,-,-
1004,serr1255,ser,Serrano,,0066,f,f,False,consonant,ph,0,-,-,-,-,+,-,+,+,-,-,-,-,-,+,-,+,-,0,0,0,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-
1004,serr1255,ser,Serrano,,0068,h,h,False,consonant,ph,0,-,-,-,-,-,-,+,+,-,-,-,-,-,-,0,0,-,0,0,0,-,0,0,0,0,0,-,-,-,-,+,-,-,-,-,-,-
1004,serr1255,ser,Serrano,,0068+02B7,hʷ,hʷ,False,consonant,ph,0,-,-,-,-,-,-,+,+,-,-,-,-,-,"-,+",+,-,-,0,0,0,-,0,0,0,0,0,-,-,-,-,+,-,-,-,-,-,-
1004,serr1255,ser,Serrano,,006A,j,j,False,consonant,ph,0,-,-,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,+,-,+,-,+,-,-,+,-,-,-,-,-,-,-,-
1004,serr1255,ser,Serrano,,006B,k,k,False,consonant,ph,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,-,0,0,0,+,+,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-
1004,serr1255,ser,Serrano,,006B+02B7,kʷ,kʷ,False,consonant,ph,0,-,-,-,-,+,-,-,-,-,-,-,-,-,"-,+",+,-,-,0,0,0,+,+,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-
1004,serr1255,ser,Serrano,,006C,l,l,False,consonant,ph,0,-,-,-,-,+,+,+,0,+,-,-,-,+,-,0,0,+,+,-,-,-,0,0,0,0,0,-,-,+,-,-,-,-,-,-,-,-
1004,serr1255,ser,Serrano,,006C+02B2,lʲ,lʲ,False,consonant,ph,0,-,-,-,-,+,+,+,0,+,-,-,-,+,-,0,0,+,+,-,-,"-,+",+,-,+,-,0,-,-,+,-,-,-,-,-,-,-,-
1004,serr1255,ser,Serrano,,006D,m,m,False,consonant,ph,0,-,-,-,-,+,+,-,0,-,-,-,+,-,+,-,-,-,0,0,0,-,0,0,0,0,0,-,-,+,-,-,-,-,-,-,-,-
1004,serr1255,ser,Serrano,,006E,n,n,False,consonant,ph,0,-,-,-,-,+,+,-,0,-,-,-,+,-,-,0,0,+,+,-,-,-,0,0,0,0,0,-,-,+,-,-,-,-,-,-,-,-
1004,serr1255,ser,Serrano,,006E+033A,n̺,n̺,False,consonant,ph,0,-,-,-,-,+,+,-,0,-,-,-,+,-,-,0,0,+,+,-,-,-,0,0,0,0,0,-,-,+,-,-,-,-,-,-,-,-
1004,serr1255,ser,Serrano,,0070,p,p,False,consonant,ph,0,-,-,-,-,+,-,-,-,-,-,-,-,-,+,-,-,-,0,0,0,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-
1004,serr1255,ser,Serrano,,0071,q,q χ,False,consonant,ph,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,-,0,0,0,+,-,-,-,+,0,-,-,-,-,-,-,-,-,-,-,-
1004,serr1255,ser,Serrano,,0071+02B7,qʷ,qʷ,False,consonant,ph,0,-,-,-,-,+,-,-,-,-,-,-,-,-,"-,+",+,-,-,0,0,0,+,-,-,-,+,0,-,-,-,-,-,-,-,-,-,-,-
1004,serr1255,ser,Serrano,,0072+033A,r̺,r̺,False,consonant,ph,0,-,-,-,-,+,+,+,0,+,-,+,-,-,-,0,0,+,+,-,-,-,0,0,0,0,0,-,-,+,-,-,-,-,-,-,-,-
1004,serr1255,ser,Serrano,,0073,s,s,False,consonant,ph,0,-,-,-,-,+,-,+,+,-,-,-,-,-,-,0,0,+,+,-,+,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-
1004,serr1255,ser,Serrano,,0073+033A,s̺,s̺,False,consonant,ph,0,-,-,-,-,+,-,+,+,-,-,-,-,-,-,0,0,+,+,-,+,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-
1004,serr1255,ser,Serrano,,0074,t,t,False,consonant,ph,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,+,+,-,-,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-
1004,serr1255,ser,Serrano,,0074+0320+0283,t̠ʃ,t̠ʃ,False,consonant,ph,0,-,-,-,-,+,-,-,+,-,-,-,-,-,-,0,0,+,-,+,+,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-
1004,serr1255,ser,Serrano,,0074+033A+0073+033A,t̺s̺,t̺s̺,False,consonant,ph,0,-,-,-,-,+,-,-,+,-,-,-,-,-,-,0,0,+,+,-,+,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-
1004,serr1255,ser,Serrano,,0077,w,w,False,consonant,ph,0,-,-,-,-,-,+,+,0,+,-,-,-,-,+,+,-,-,0,0,0,+,+,-,-,+,+,-,-,+,-,-,-,-,-,-,-,-
1004,serr1255,ser,Serrano,,0078,x,x,False,consonant,ph,0,-,-,-,-,+,-,+,+,-,-,-,-,-,-,0,0,-,0,0,0,+,+,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-
1004,serr1255,ser,Serrano,,0078+02B7,xʷ,xʷ,False,consonant,ph,0,-,-,-,-,+,-,+,+,-,-,-,-,-,"-,+",+,-,-,0,0,0,+,+,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-
1004,serr1255,ser,Serrano,,014B,ŋ,ŋ,False,consonant,ph,0,-,-,-,-,+,+,-,0,-,-,-,+,-,-,0,0,-,0,0,0,+,+,-,-,-,0,-,-,+,-,-,-,-,-,-,-,-
1004,serr1255,ser,Serrano,,014B+02B7,ŋʷ,ŋʷ,False,consonant,ph,0,-,-,-,-,+,+,-,0,-,-,-,+,-,"-,+",+,-,-,0,0,0,+,+,-,-,-,0,-,-,+,-,-,-,-,-,-,-,-
1004,serr1255,ser,Serrano,,0261,ɡ,ɡ,True,consonant,ph,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,-,0,0,0,+,+,-,-,-,0,-,-,+,-,-,-,-,-,-,-,-
1004,serr1255,ser,Serrano,,0272,ɲ,ɲ,False,consonant,ph,0,-,-,-,-,+,+,-,0,-,-,-,+,-,-,0,0,+,-,+,-,+,+,-,+,-,0,-,-,+,-,-,-,-,-,-,-,-
1004,serr1255,ser,Serrano,,0283,ʃ,ʃ,False,consonant,ph,0,-,-,-,-,+,-,+,+,-,-,-,-,-,-,0,0,+,-,+,+,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-
1004,serr1255,ser,Serrano,,0294,ʔ,ʔ,False,consonant,ph,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,-,0,0,0,-,0,0,0,0,0,-,-,-,-,-,+,-,-,-,-,-
1004,serr1255,ser,Serrano,,03C7,χ,χ q,False,consonant,ph,0,-,-,-,-,+,-,+,+,-,-,-,-,-,-,0,0,-,0,0,0,+,-,-,-,+,0,-,-,-,-,-,-,-,-,-,-,-
1004,serr1255,ser,Serrano,,03C7+02B7,χʷ,χʷ,False,consonant,ph,0,-,-,-,-,+,-,+,+,-,-,-,-,-,"-,+",+,-,-,0,0,0,+,-,-,-,+,0,-,-,-,-,-,-,-,-,-,-,-
1004,serr1255,ser,Serrano,,0061,a,a,False,vowel,ph,0,-,+,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,-,+,-,-,0,-,-,+,-,-,-,0,0,-,-,0
1004,serr1255,ser,Serrano,,0061+02DE,a˞,a˞,False,vowel,ph,0,-,+,-,-,-,+,+,0,+,-,-,-,-,-,0,0,+,+,+,+,+,-,+,-,-,0,-,-,+,-,-,-,0,0,-,-,0
1004,serr1255,ser,Serrano,,0065,e,e,False,vowel,ph,0,-,+,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,-,-,+,-,+,-,-,+,-,-,-,0,0,-,-,0
1004,serr1255,ser,Serrano,,0069,i,i,False,vowel,ph,0,-,+,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,+,-,+,-,+,-,-,+,-,-,-,0,0,-,-,0
1004,serr1255,ser,Serrano,,006F,o,o,False,vowel,ph,0,-,+,-,-,-,+,+,0,+,-,-,-,-,+,+,-,-,0,0,0,+,-,-,-,+,+,-,-,+,-,-,-,0,0,-,-,0
1004,serr1255,ser,Serrano,,006F+02DE,o˞,o˞,False,vowel,ph,0,-,+,-,-,-,+,+,0,+,-,-,-,-,+,+,-,+,+,+,+,+,-,-,-,+,+,-,-,+,-,-,-,0,0,-,-,0
1004,serr1255,ser,Serrano,,0075,u,u,False,vowel,ph,0,-,+,-,-,-,+,+,0,+,-,-,-,-,+,+,-,-,0,0,0,+,+,-,-,+,+,-,-,+,-,-,-,0,0,-,-,0
1004,serr1255,ser,Serrano,,0268,ɨ,ɨ,False,vowel,ph,0,-,+,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,+,-,-,-,+,-,-,+,-,-,-,0,0,-,-,0
1004,serr1255,ser,Serrano,,0268+02DE,ɨ˞,ɨ˞,False,vowel,ph,0,-,+,-,-,-,+,+,0,+,-,-,-,-,-,0,0,+,+,+,+,+,+,-,-,-,+,-,-,+,-,-,-,0,0,-,-,0
1005,shab1252,sbf,Shabo,,0062,b,b,False,consonant,ph,0,-,-,-,-,+,-,-,-,-,-,-,-,-,+,-,-,-,0,0,0,-,0,0,0,0,0,-,-,+,-,-,-,-,-,-,-,-
1005,shab1252,sbf,Shabo,,0063,c,c s ʃ,False,consonant,ph,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,+,-,+,-,+,+,-,+,-,0,-,-,-,-,-,-,-,-,-,-,-
1005,shab1252,sbf,Shabo,,0063+0330,c̰,c̰,False,consonant,ph,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,+,-,+,-,+,+,-,+,-,0,-,-,+,-,-,+,-,-,-,-,-
1005,shab1252,sbf,Shabo,,0064,d,d,False,consonant,ph,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,+,+,-,-,-,0,0,0,0,0,-,-,+,-,-,-,-,-,-,-,-
1005,shab1252,sbf,Shabo,,0066,f,f ʄ,False,consonant,ph,0,-,-,-,-,+,-,+,+,-,-,-,-,-,+,-,+,-,0,0,0,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-
1005,shab1252,sbf,Shabo,,0068,h,h k x,False,consonant,ph,0,-,-,-,-,-,-,+,+,-,-,-,-,-,-,0,0,-,0,0,0,-,0,0,0,0,0,-,-,-,-,+,-,-,-,-,-,-
1005,shab1252,sbf,Shabo,,006A,j,j,False,consonant,ph,0,-,-,-,-,-,+,+,0,+,-,-,-,-,-,0,0,-,0,0,0,+,+,-,+,-,+,-,-,+,-,-,-,-,-,-,-,-
1005,shab1252,sbf,Shabo,,006B,k,k h,False,consonant,ph,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,-,0,0,0,+,+,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-
1005,shab1252,sbf,Shabo,,006B+0330,k̰,k̰,False,consonant,ph,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,-,0,0,0,+,+,-,-,-,0,-,-,+,-,-,+,-,-,-,-,-
1005,shab1252,sbf,Shabo,,006C,l,l,False,consonant,ph,0,-,-,-,-,+,+,+,0,+,-,-,-,+,-,0,0,+,+,-,-,-,0,0,0,0,0,-,-,+,-,-,-,-,-,-,-,-
1005,shab1252,sbf,Shabo,,006D,m,m,False,consonant,ph,0,-,-,-,-,+,+,-,0,-,-,-,+,-,+,-,-,-,0,0,0,-,0,0,0,0,0,-,-,+,-,-,-,-,-,-,-,-
1005,shab1252,sbf,Shabo,,006E,n,n,False,consonant,ph,0,-,-,-,-,+,+,-,0,-,-,-,+,-,-,0,0,+,+,-,-,-,0,0,0,0,0,-,-,+,-,-,-,-,-,-,-,-
1005,shab1252,sbf,Shabo,,0070,p,p f ʄ,False,consonant,ph,0,-,-,-,-,+,-,-,-,-,-,-,-,-,+,-,-,-,0,0,0,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-
1005,shab1252,sbf,Shabo,,0070+0330,p̰,p̰,False,consonant,ph,0,-,-,-,-,+,-,-,-,-,-,-,-,-,+,-,-,-,0,0,0,-,0,0,0,0,0,-,-,+,-,-,+,-,-,-,-,-
1005,shab1252,sbf,Shabo,,0073,s,s,True,consonant,ph,0,-,-,-,-,+,-,+,+,-,-,-,-,-,-,0,0,+,+,-,+,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-
1005,shab1252,sbf,Shabo,,0074,t,t,False,consonant,ph,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,+,+,-,-,-,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-
1005,shab1252,sbf,Shabo,,0074+0330,t̰,t̰,False,consonant,ph,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,+,+,-,-,-,0,0,0,0,0,-,-,+,-,-,+,-,-,-,-,-
1005,shab1252,sbf,Shabo,,0077,w,w,False,consonant,ph,0,-,-,-,-,-,+,+,0,+,-,-,-,-,+,+,-,-,0,0,0,+,+,-,-,+,+,-,-,+,-,-,-,-,-,-,-,-
1005,shab1252,sbf,Shabo,,014B,ŋ,ŋ,False,consonant,ph,0,-,-,-,-,+,+,-,0,-,-,-,+,-,-,0,0,-,0,0,0,+,+,-,-,-,0,-,-,+,-,-,-,-,-,-,-,-
1005,shab1252,sbf,Shabo,,0253,ɓ,ɓ,False,consonant,ph,0,-,-,-,-,+,-,-,-,-,-,-,-,-,+,-,-,-,0,0,0,-,0,0,0,0,0,-,-,+,-,-,-,-,-,-,+,-
1005,shab1252,sbf,Shabo,,0257,ɗ,ɗ,False,consonant,ph,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,+,+,-,-,-,0,0,0,0,0,-,-,+,-,-,-,-,-,-,+,-
1005,shab1252,sbf,Shabo,,025F,ɟ,ɟ z,False,consonant,ph,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,+,-,+,-,+,+,-,+,-,0,-,-,+,-,-,-,-,-,-,-,-
1005,shab1252,sbf,Shabo,,0261,ɡ,ɡ,False,consonant,ph,0,-,-,-,-,+,-,-,-,-,-,-,-,-,-,0,0,-,0,0,0,+,+,-,-,-,0,-,-,+,-,-,-,-,-,-,-,-
